NAME,Total_Population,Median_Household_Income,Mean_Household_Income,Under_5,Age_5_to_9,Age_10_to_14,Age_15_to_19,Age_20_to_24,Age_25_to_34,Age_35_to_44,Age_45_to_54,Age_55_to_64,Age_65_to_74,Age_75_plus,Income_Less_10k,Income_10k_15k,Income_15k_20k,Income_20k_25k,Income_25k_35k,Income_35k_50k,Income_50k_75k,Income_75k_100k,Income_100k_150k,Income_150k_200k,Income_200k_plus,White_Alone,Black_Alone,American_Indian_Alone,Asian_Alone,Pacific_Islander_Alone,Other_Race_Alone,Two_Or_More_Races,No_Schooling,High_School_Grad,Associates_Degree,Bachelors_Degree,Graduate_or_Professional_Degree,Total_Male,Total_Female,state,county,tract,block group
"Block Group 2, Census Tract 114.01, Jefferson County, Alabama",1465.0,33047.0,24825900.0,0.0,10.0,54.0,0.0,26.0,0.0,0.0,91.0,108.0,14.0,4.0,47.0,102.0,66.0,45.0,27.0,96.0,0.0,17.0,33.0,6.0,34.0,1319.0,70.0,0.0,0.0,0.0,0.0,76.0,0.0,447.0,136.0,35.0,0.0,754.0,711.0,1,73,11401,2
"Block Group 1, Census Tract 114.02, Jefferson County, Alabama",2180.0,84306.0,59424300.0,158.0,0.0,155.0,94.0,0.0,0.0,0.0,9.0,0.0,33.0,177.0,0.0,9.0,0.0,0.0,29.0,37.0,0.0,18.0,30.0,33.0,51.0,2119.0,0.0,0.0,0.0,0.0,0.0,61.0,31.0,400.0,149.0,145.0,51.0,1060.0,1120.0,1,73,11402,1
"Block Group 2, Census Tract 114.02, Jefferson County, Alabama",1512.0,104712.0,57647600.0,22.0,11.0,97.0,36.0,17.0,26.0,59.0,42.0,0.0,42.0,45.0,0.0,0.0,0.0,17.0,45.0,0.0,0.0,0.0,0.0,10.0,31.0,1501.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,342.0,149.0,238.0,52.0,812.0,700.0,1,73,11402,2
"Block Group 3, Census Tract 114.02, Jefferson County, Alabama",503.0,38516.0,13260900.0,0.0,0.0,21.0,0.0,16.0,0.0,0.0,12.0,0.0,0.0,0.0,30.0,0.0,0.0,74.0,31.0,0.0,16.0,33.0,0.0,18.0,47.0,382.0,0.0,0.0,48.0,0.0,0.0,73.0,0.0,90.0,14.0,16.0,28.0,274.0,229.0,1,73,11402,3
"Block Group 1, Census Tract 115, Jefferson County, Alabama",780.0,59700.0,20800600.0,35.0,86.0,36.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,45.0,13.0,0.0,33.0,0.0,0.0,31.0,16.0,0.0,8.0,38.0,23.0,770.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,136.0,8.0,215.0,16.0,379.0,401.0,1,73,11500,1
"Block Group 2, Census Tract 115, Jefferson County, Alabama",971.0,46250.0,19250400.0,42.0,30.0,40.0,0.0,49.0,0.0,39.0,55.0,11.0,55.0,20.0,59.0,17.0,18.0,0.0,43.0,27.0,12.0,0.0,26.0,0.0,86.0,947.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,183.0,32.0,91.0,24.0,560.0,411.0,1,73,11500,2
"Block Group 3, Census Tract 115, Jefferson County, Alabama",563.0,49303.0,15555000.0,0.0,0.0,15.0,40.0,0.0,0.0,0.0,18.0,0.0,27.0,0.0,0.0,0.0,13.0,17.0,24.0,0.0,13.0,0.0,61.0,43.0,0.0,563.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,141.0,26.0,15.0,14.0,291.0,272.0,1,73,11500,3
"Block Group 4, Census Tract 115, Jefferson County, Alabama",2140.0,46181.0,69494500.0,83.0,86.0,37.0,40.0,0.0,74.0,34.0,0.0,37.0,83.0,6.0,37.0,17.0,34.0,0.0,14.0,3.0,292.0,48.0,18.0,97.0,190.0,2061.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,672.0,67.0,116.0,22.0,1099.0,1041.0,1,73,11500,4
"Block Group 5, Census Tract 115, Jefferson County, Alabama",1124.0,102115.0,35611300.0,0.0,27.0,30.0,73.0,0.0,8.0,0.0,0.0,0.0,58.0,25.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,20.0,71.0,1124.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,361.0,95.0,45.0,26.0,580.0,544.0,1,73,11500,5
"Block Group 1, Census Tract 116, Jefferson County, Alabama",568.0,59250.0,14053100.0,2.0,13.0,15.0,11.0,12.0,39.0,0.0,0.0,43.0,37.0,3.0,14.0,19.0,9.0,2.0,9.0,0.0,20.0,0.0,8.0,38.0,63.0,424.0,144.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,34.0,72.0,9.0,313.0,255.0,1,73,11600,1
"Block Group 2, Census Tract 116, Jefferson County, Alabama",2337.0,93512.0,74531000.0,30.0,133.0,203.0,68.0,47.0,74.0,0.0,63.0,30.0,14.0,21.0,5.0,0.0,8.0,0.0,40.0,22.0,44.0,7.0,8.0,47.0,64.0,1925.0,372.0,0.0,0.0,0.0,0.0,40.0,6.0,248.0,160.0,308.0,14.0,1220.0,1117.0,1,73,11600,2
"Block Group 3, Census Tract 116, Jefferson County, Alabama",319.0,30000.0,7502100.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,0.0,19.0,3.0,49.0,6.0,2.0,11.0,18.0,9.0,21.0,7.0,0.0,25.0,0.0,228.0,91.0,0.0,0.0,0.0,0.0,0.0,27.0,121.0,18.0,3.0,3.0,131.0,188.0,1,73,11600,3
"Block Group 4, Census Tract 116, Jefferson County, Alabama",518.0,-666666666.0,14090300.0,0.0,19.0,28.0,8.0,0.0,0.0,0.0,20.0,12.0,0.0,9.0,13.0,61.0,9.0,0.0,8.0,0.0,7.0,0.0,0.0,12.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,83.0,39.0,48.0,13.0,249.0,269.0,1,73,11600,4
"Block Group 1, Census Tract 117.04, Jefferson County, Alabama",1096.0,96875.0,34213200.0,0.0,60.0,14.0,0.0,0.0,32.0,0.0,32.0,0.0,0.0,13.0,0.0,37.0,18.0,0.0,18.0,9.0,0.0,17.0,22.0,20.0,17.0,873.0,0.0,0.0,186.0,0.0,37.0,0.0,0.0,246.0,91.0,59.0,88.0,430.0,666.0,1,73,11704,1
"Block Group 2, Census Tract 117.04, Jefferson County, Alabama",1501.0,63611.0,34844500.0,99.0,11.0,0.0,23.0,34.0,19.0,0.0,19.0,30.0,85.0,2.0,0.0,59.0,20.0,21.0,19.0,54.0,0.0,50.0,0.0,31.0,62.0,1473.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,373.0,102.0,139.0,41.0,679.0,822.0,1,73,11704,2
"Block Group 3, Census Tract 117.04, Jefferson County, Alabama",2062.0,76250.0,67160600.0,67.0,60.0,8.0,118.0,0.0,0.0,15.0,26.0,51.0,61.0,47.0,38.0,0.0,0.0,17.0,0.0,34.0,129.0,0.0,72.0,19.0,47.0,2019.0,29.0,0.0,0.0,0.0,0.0,14.0,7.0,353.0,66.0,208.0,112.0,843.0,1219.0,1,73,11704,3
"Block Group 1, Census Tract 117.06, Jefferson County, Alabama",1426.0,84412.0,45505200.0,52.0,49.0,49.0,15.0,0.0,0.0,10.0,44.0,32.0,122.0,31.0,5.0,15.0,4.0,21.0,13.0,19.0,12.0,17.0,10.0,45.0,62.0,1326.0,52.0,0.0,0.0,0.0,0.0,48.0,0.0,324.0,61.0,201.0,52.0,670.0,756.0,1,73,11706,1
"Block Group 2, Census Tract 117.06, Jefferson County, Alabama",655.0,34432.0,12085400.0,18.0,39.0,48.0,24.0,14.0,0.0,0.0,0.0,5.0,21.0,14.0,16.0,25.0,12.0,28.0,5.0,45.0,0.0,12.0,10.0,31.0,15.0,580.0,19.0,3.0,0.0,0.0,48.0,5.0,11.0,150.0,46.0,21.0,14.0,334.0,321.0,1,73,11706,2
"Block Group 1, Census Tract 117.07, Jefferson County, Alabama",1787.0,56277.0,50710400.0,45.0,0.0,107.0,0.0,0.0,12.0,0.0,84.0,21.0,0.0,20.0,15.0,29.0,0.0,0.0,58.0,98.0,12.0,81.0,39.0,91.0,64.0,1356.0,294.0,0.0,28.0,0.0,96.0,13.0,21.0,364.0,83.0,182.0,82.0,827.0,960.0,1,73,11707,1
"Block Group 2, Census Tract 117.07, Jefferson County, Alabama",1379.0,49111.0,55508400.0,102.0,28.0,0.0,13.0,0.0,0.0,0.0,38.0,69.0,19.0,62.0,70.0,94.0,0.0,103.0,0.0,35.0,0.0,9.0,83.0,0.0,87.0,1276.0,23.0,0.0,40.0,0.0,26.0,14.0,0.0,427.0,117.0,94.0,54.0,676.0,703.0,1,73,11707,2
"Block Group 3, Census Tract 117.07, Jefferson County, Alabama",420.0,-666666666.0,12919500.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,13.0,0.0,21.0,0.0,21.0,0.0,0.0,14.0,0.0,46.0,0.0,358.0,8.0,0.0,54.0,0.0,0.0,0.0,21.0,60.0,22.0,29.0,0.0,190.0,230.0,1,73,11707,3
"Block Group 1, Census Tract 117.08, Jefferson County, Alabama",1717.0,73750.0,65392800.0,174.0,0.0,67.0,0.0,63.0,71.0,0.0,0.0,0.0,0.0,171.0,135.0,0.0,56.0,0.0,0.0,98.0,14.0,0.0,0.0,47.0,14.0,907.0,277.0,0.0,0.0,0.0,239.0,294.0,0.0,130.0,435.0,179.0,0.0,785.0,932.0,1,73,11708,1
"Block Group 2, Census Tract 117.08, Jefferson County, Alabama",1915.0,90192.0,88681000.0,33.0,0.0,0.0,31.0,26.0,0.0,0.0,106.0,0.0,67.0,52.0,84.0,16.0,0.0,0.0,0.0,51.0,16.0,39.0,42.0,15.0,100.0,1827.0,20.0,0.0,26.0,0.0,0.0,42.0,20.0,223.0,236.0,279.0,138.0,1098.0,817.0,1,73,11708,2
"Block Group 3, Census Tract 117.08, Jefferson County, Alabama",1982.0,92500.0,88383000.0,45.0,19.0,20.0,19.0,0.0,0.0,0.0,0.0,147.0,57.0,129.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,42.0,220.0,1201.0,781.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,206.0,580.0,151.0,727.0,1255.0,1,73,11708,3
"Block Group 1, Census Tract 117.09, Jefferson County, Alabama",2518.0,84586.0,76342700.0,283.0,38.0,60.0,4.0,0.0,0.0,18.0,0.0,20.0,22.0,102.0,19.0,0.0,24.0,0.0,20.0,0.0,48.0,0.0,0.0,60.0,53.0,2021.0,460.0,0.0,0.0,0.0,0.0,37.0,0.0,572.0,46.0,275.0,181.0,1251.0,1267.0,1,73,11709,1
"Block Group 2, Census Tract 117.09, Jefferson County, Alabama",1215.0,53357.0,20309600.0,224.0,120.0,35.0,25.0,10.0,0.0,32.0,0.0,53.0,51.0,25.0,0.0,32.0,0.0,13.0,29.0,0.0,0.0,26.0,34.0,35.0,20.0,639.0,0.0,0.0,0.0,0.0,432.0,144.0,0.0,183.0,46.0,68.0,0.0,714.0,501.0,1,73,11709,2
"Block Group 3, Census Tract 117.09, Jefferson County, Alabama",1272.0,70179.0,36578600.0,15.0,64.0,13.0,61.0,0.0,0.0,0.0,27.0,104.0,0.0,30.0,13.0,0.0,0.0,50.0,24.0,0.0,20.0,25.0,0.0,59.0,85.0,660.0,233.0,0.0,0.0,0.0,0.0,379.0,31.0,368.0,0.0,144.0,0.0,593.0,679.0,1,73,11709,3
"Block Group 1, Census Tract 117.10, Jefferson County, Alabama",1799.0,77738.0,61570900.0,45.0,159.0,17.0,42.0,0.0,31.0,0.0,73.0,32.0,21.0,58.0,15.0,0.0,18.0,0.0,0.0,17.0,0.0,53.0,65.0,54.0,119.0,1738.0,0.0,0.0,0.0,0.0,0.0,61.0,47.0,146.0,96.0,430.0,70.0,1036.0,763.0,1,73,11710,1
"Block Group 2, Census Tract 117.10, Jefferson County, Alabama",896.0,56667.0,30353500.0,56.0,45.0,3.0,30.0,0.0,0.0,0.0,0.0,65.0,15.0,61.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,20.0,60.0,83.0,17.0,877.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,137.0,209.0,55.0,13.0,430.0,466.0,1,73,11710,2
"Block Group 3, Census Tract 117.10, Jefferson County, Alabama",911.0,53047.0,41777900.0,0.0,17.0,31.0,13.0,0.0,0.0,0.0,0.0,23.0,62.0,52.0,19.0,0.0,0.0,0.0,47.0,32.0,48.0,0.0,38.0,66.0,13.0,864.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,180.0,48.0,155.0,76.0,468.0,443.0,1,73,11710,3
"Block Group 1, Census Tract 118.03, Jefferson County, Alabama",1100.0,42292.0,21121500.0,84.0,15.0,68.0,0.0,0.0,0.0,0.0,0.0,29.0,50.0,44.0,52.0,22.0,0.0,47.0,0.0,44.0,10.0,34.0,19.0,73.0,13.0,156.0,907.0,0.0,0.0,0.0,0.0,37.0,13.0,92.0,35.0,99.0,75.0,426.0,674.0,1,73,11803,1
"Block Group 2, Census Tract 118.03, Jefferson County, Alabama",1762.0,29824.0,28004000.0,144.0,57.0,64.0,0.0,0.0,0.0,0.0,0.0,139.0,56.0,72.0,93.0,38.0,41.0,10.0,165.0,12.0,72.0,58.0,10.0,67.0,0.0,360.0,1334.0,0.0,0.0,0.0,0.0,68.0,0.0,430.0,150.0,53.0,12.0,894.0,868.0,1,73,11803,2
"Block Group 3, Census Tract 118.03, Jefferson County, Alabama",1293.0,43646.0,28387600.0,93.0,91.0,10.0,48.0,42.0,45.0,0.0,32.0,0.0,19.0,0.0,29.0,0.0,132.0,32.0,6.0,0.0,0.0,45.0,12.0,14.0,59.0,293.0,989.0,0.0,0.0,0.0,11.0,0.0,53.0,129.0,169.0,132.0,0.0,594.0,699.0,1,73,11803,3
"Block Group 1, Census Tract 118.04, Jefferson County, Alabama",1692.0,34781.0,78447000.0,201.0,96.0,128.0,84.0,19.0,0.0,11.0,28.0,152.0,63.0,0.0,20.0,143.0,17.0,10.0,0.0,114.0,11.0,22.0,9.0,0.0,75.0,74.0,1618.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,149.0,348.0,0.0,1030.0,662.0,1,73,11804,1
"Block Group 2, Census Tract 118.04, Jefferson County, Alabama",532.0,-666666666.0,13359100.0,10.0,0.0,11.0,15.0,27.0,0.0,13.0,87.0,0.0,21.0,0.0,14.0,12.0,24.0,0.0,0.0,0.0,50.0,12.0,0.0,0.0,27.0,108.0,414.0,0.0,0.0,0.0,0.0,10.0,10.0,103.0,8.0,44.0,16.0,377.0,155.0,1,73,11804,2
"Block Group 3, Census Tract 118.04, Jefferson County, Alabama",743.0,34806.0,14334000.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,27.0,9.0,65.0,0.0,11.0,25.0,10.0,53.0,58.0,0.0,11.0,54.0,0.0,117.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,221.0,71.0,69.0,21.0,352.0,391.0,1,73,11804,3
"Block Group 1, Census Tract 118.05, Jefferson County, Alabama",763.0,56711.0,15119100.0,0.0,43.0,0.0,105.0,0.0,0.0,0.0,0.0,24.0,30.0,0.0,0.0,0.0,20.0,0.0,0.0,12.0,20.0,0.0,0.0,95.0,7.0,313.0,389.0,0.0,0.0,0.0,0.0,61.0,0.0,156.0,66.0,22.0,0.0,348.0,415.0,1,73,11805,1
"Block Group 2, Census Tract 118.05, Jefferson County, Alabama",1064.0,22031.0,16404700.0,0.0,60.0,69.0,0.0,58.0,54.0,25.0,0.0,26.0,0.0,0.0,77.0,79.0,72.0,88.0,0.0,0.0,0.0,0.0,0.0,86.0,11.0,393.0,627.0,0.0,0.0,0.0,0.0,44.0,0.0,206.0,75.0,50.0,0.0,456.0,608.0,1,73,11805,2
"Block Group 3, Census Tract 118.05, Jefferson County, Alabama",2296.0,31203.0,37530600.0,139.0,261.0,104.0,52.0,0.0,0.0,0.0,0.0,0.0,118.0,86.0,110.0,0.0,11.0,275.0,14.0,154.0,84.0,42.0,0.0,54.0,42.0,782.0,1514.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,164.0,100.0,119.0,1113.0,1183.0,1,73,11805,3
"Block Group 1, Census Tract 118.06, Jefferson County, Alabama",1727.0,20455.0,20965100.0,76.0,32.0,0.0,0.0,0.0,160.0,0.0,0.0,73.0,0.0,49.0,133.0,53.0,150.0,88.0,51.0,90.0,0.0,10.0,0.0,0.0,36.0,170.0,1557.0,0.0,0.0,0.0,0.0,0.0,0.0,458.0,100.0,96.0,38.0,614.0,1113.0,1,73,11806,1
"Block Group 2, Census Tract 118.06, Jefferson County, Alabama",2675.0,64076.0,47574700.0,166.0,411.0,114.0,48.0,0.0,0.0,0.0,0.0,81.0,149.0,81.0,0.0,12.0,63.0,17.0,132.0,0.0,64.0,0.0,44.0,13.0,113.0,434.0,2174.0,0.0,0.0,0.0,0.0,67.0,87.0,545.0,176.0,138.0,12.0,1342.0,1333.0,1,73,11806,2
"Block Group 1, Census Tract 119.01, Jefferson County, Alabama",1828.0,26617.0,23925400.0,78.0,76.0,44.0,0.0,0.0,0.0,89.0,0.0,0.0,55.0,62.0,179.0,27.0,47.0,60.0,75.0,28.0,78.0,109.0,11.0,7.0,47.0,1286.0,497.0,0.0,0.0,0.0,45.0,0.0,0.0,372.0,118.0,41.0,14.0,746.0,1082.0,1,73,11901,1
"Block Group 2, Census Tract 119.01, Jefferson County, Alabama",594.0,19960.0,12198900.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,21.0,0.0,40.0,78.0,82.0,56.0,0.0,14.0,27.0,40.0,37.0,3.0,3.0,324.0,264.0,0.0,0.0,0.0,0.0,6.0,0.0,195.0,16.0,17.0,62.0,130.0,464.0,1,73,11901,2
"Block Group 3, Census Tract 119.01, Jefferson County, Alabama",133.0,43415.0,4648200.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,24.0,41.0,13.0,0.0,0.0,82.0,38.0,0.0,0.0,0.0,13.0,0.0,16.0,48.0,7.0,0.0,0.0,95.0,38.0,1,73,11901,3
"Block Group 1, Census Tract 119.04, Jefferson County, Alabama",727.0,36912.0,17111000.0,0.0,24.0,39.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,105.0,26.0,0.0,7.0,14.0,6.0,26.0,7.0,28.0,10.0,55.0,201.0,526.0,0.0,0.0,0.0,0.0,0.0,32.0,68.0,43.0,79.0,27.0,242.0,485.0,1,73,11904,1
"Block Group 2, Census Tract 119.04, Jefferson County, Alabama",340.0,46389.0,6345200.0,14.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,5.0,52.0,6.0,0.0,0.0,0.0,7.0,7.0,0.0,14.0,10.0,32.0,4.0,276.0,0.0,0.0,0.0,60.0,0.0,0.0,27.0,20.0,34.0,10.0,94.0,246.0,1,73,11904,2
"Block Group 3, Census Tract 119.04, Jefferson County, Alabama",1207.0,65729.0,25296800.0,26.0,38.0,27.0,0.0,0.0,0.0,38.0,19.0,0.0,0.0,42.0,46.0,0.0,40.0,4.0,6.0,0.0,0.0,24.0,18.0,32.0,42.0,11.0,1159.0,0.0,0.0,12.0,25.0,0.0,0.0,164.0,63.0,165.0,25.0,444.0,763.0,1,73,11904,3
"Block Group 1, Census Tract 120.01, Jefferson County, Alabama",1597.0,68900.0,58594500.0,16.0,15.0,31.0,0.0,46.0,0.0,0.0,132.0,18.0,56.0,28.0,31.0,13.0,0.0,10.0,44.0,57.0,56.0,57.0,57.0,28.0,46.0,406.0,1177.0,0.0,0.0,0.0,0.0,14.0,0.0,262.0,116.0,271.0,110.0,781.0,816.0,1,73,12001,1
"Block Group 2, Census Tract 120.01, Jefferson County, Alabama",1021.0,63173.0,29940300.0,31.0,0.0,72.0,18.0,7.0,9.0,0.0,10.0,13.0,17.0,35.0,27.0,0.0,9.0,95.0,18.0,12.0,9.0,13.0,2.0,5.0,74.0,892.0,59.0,0.0,56.0,0.0,0.0,14.0,0.0,215.0,22.0,81.0,68.0,521.0,500.0,1,73,12001,2
"Block Group 3, Census Tract 120.01, Jefferson County, Alabama",574.0,77563.0,12863900.0,0.0,31.0,19.0,0.0,0.0,10.0,11.0,36.0,24.0,17.0,25.0,11.0,0.0,3.0,10.0,0.0,2.0,0.0,0.0,13.0,32.0,15.0,408.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,43.0,43.0,13.0,292.0,282.0,1,73,12001,3
"Block Group 4, Census Tract 120.01, Jefferson County, Alabama",810.0,65265.0,21384700.0,0.0,28.0,52.0,18.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,41.0,0.0,25.0,0.0,37.0,0.0,12.0,13.0,0.0,0.0,71.0,147.0,465.0,0.0,68.0,0.0,97.0,33.0,45.0,137.0,48.0,85.0,81.0,373.0,437.0,1,73,12001,4
"Block Group 1, Census Tract 120.03, Jefferson County, Alabama",1451.0,76413.0,48112000.0,68.0,199.0,0.0,0.0,69.0,0.0,0.0,69.0,76.0,25.0,145.0,23.0,12.0,20.0,7.0,76.0,0.0,28.0,17.0,0.0,2.0,48.0,953.0,235.0,0.0,263.0,0.0,0.0,0.0,0.0,109.0,175.0,92.0,133.0,802.0,649.0,1,73,12003,1
"Block Group 2, Census Tract 120.03, Jefferson County, Alabama",324.0,68077.0,15816100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,86.0,191.0,116.0,0.0,0.0,0.0,17.0,0.0,0.0,53.0,0.0,69.0,50.0,110.0,214.0,1,73,12003,2
"Block Group 1, Census Tract 120.04, Jefferson County, Alabama",2607.0,79886.0,95902100.0,167.0,325.0,20.0,29.0,59.0,0.0,0.0,23.0,73.0,48.0,85.0,26.0,49.0,0.0,60.0,15.0,66.0,15.0,53.0,0.0,51.0,130.0,861.0,1637.0,0.0,43.0,9.0,0.0,57.0,0.0,200.0,118.0,416.0,204.0,1364.0,1243.0,1,73,12004,1
"Block Group 2, Census Tract 120.04, Jefferson County, Alabama",470.0,62057.0,20894400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,54.0,0.0,0.0,0.0,50.0,0.0,0.0,48.0,0.0,16.0,25.0,131.0,202.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,56.0,0.0,228.0,242.0,1,73,12004,2
"Block Group 3, Census Tract 120.04, Jefferson County, Alabama",635.0,76589.0,22099700.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,18.0,0.0,0.0,39.0,35.0,0.0,0.0,635.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,107.0,106.0,61.0,348.0,287.0,1,73,12004,3
"Block Group 4, Census Tract 120.04, Jefferson County, Alabama",1817.0,73439.0,62419000.0,69.0,55.0,81.0,24.0,11.0,34.0,0.0,0.0,13.0,95.0,56.0,0.0,0.0,95.0,0.0,23.0,29.0,0.0,0.0,0.0,20.0,275.0,1565.0,107.0,12.0,0.0,0.0,81.0,52.0,66.0,443.0,139.0,171.0,103.0,781.0,1036.0,1,73,12004,4
"Block Group 1, Census Tract 121.03, Jefferson County, Alabama",823.0,85759.0,30319100.0,7.0,0.0,0.0,14.0,0.0,0.0,0.0,9.0,83.0,52.0,19.0,17.0,12.0,21.0,0.0,0.0,23.0,30.0,32.0,0.0,19.0,12.0,308.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,30.0,56.0,30.0,430.0,393.0,1,73,12103,1
"Block Group 2, Census Tract 121.03, Jefferson County, Alabama",710.0,80781.0,21140800.0,0.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,12.0,0.0,24.0,12.0,5.0,0.0,23.0,0.0,0.0,38.0,10.0,211.0,499.0,0.0,0.0,0.0,0.0,0.0,17.0,242.0,28.0,79.0,23.0,404.0,306.0,1,73,12103,2
"Block Group 3, Census Tract 121.03, Jefferson County, Alabama",1013.0,50833.0,26495700.0,21.0,47.0,29.0,16.0,22.0,0.0,13.0,0.0,9.0,69.0,0.0,17.0,21.0,8.0,14.0,29.0,14.0,9.0,60.0,5.0,12.0,38.0,693.0,306.0,0.0,0.0,0.0,0.0,14.0,19.0,273.0,137.0,47.0,13.0,451.0,562.0,1,73,12103,3
"Block Group 4, Census Tract 121.03, Jefferson County, Alabama",941.0,43301.0,20316900.0,16.0,0.0,37.0,38.0,0.0,0.0,0.0,0.0,46.0,27.0,28.0,33.0,11.0,22.0,12.0,4.0,37.0,32.0,113.0,12.0,6.0,42.0,561.0,359.0,0.0,0.0,0.0,0.0,21.0,48.0,179.0,108.0,116.0,22.0,434.0,507.0,1,73,12103,4
"Block Group 5, Census Tract 121.03, Jefferson County, Alabama",1298.0,52719.0,29267500.0,9.0,87.0,76.0,0.0,33.0,0.0,0.0,0.0,43.0,14.0,75.0,26.0,7.0,18.0,13.0,8.0,4.0,26.0,30.0,83.0,49.0,63.0,442.0,809.0,0.0,30.0,0.0,0.0,17.0,0.0,159.0,113.0,112.0,50.0,591.0,707.0,1,73,12103,5
"Block Group 1, Census Tract 121.04, Jefferson County, Alabama",1100.0,62098.0,34614500.0,17.0,0.0,34.0,16.0,7.0,0.0,57.0,9.0,36.0,0.0,16.0,15.0,19.0,75.0,34.0,0.0,0.0,27.0,23.0,6.0,36.0,143.0,765.0,332.0,0.0,0.0,0.0,0.0,3.0,0.0,183.0,61.0,88.0,65.0,504.0,596.0,1,73,12104,1
"Block Group 2, Census Tract 121.04, Jefferson County, Alabama",682.0,28158.0,10188200.0,26.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,16.0,7.0,20.0,0.0,0.0,0.0,91.0,50.0,0.0,0.0,0.0,3.0,13.0,18.0,213.0,454.0,11.0,0.0,4.0,0.0,0.0,3.0,133.0,14.0,14.0,16.0,177.0,505.0,1,73,12104,2
"Block Group 3, Census Tract 121.04, Jefferson County, Alabama",554.0,31467.0,7434600.0,0.0,0.0,26.0,0.0,0.0,1.0,33.0,0.0,5.0,91.0,0.0,13.0,42.0,11.0,12.0,12.0,34.0,0.0,0.0,13.0,48.0,22.0,88.0,466.0,0.0,0.0,0.0,0.0,0.0,13.0,314.0,0.0,22.0,0.0,314.0,240.0,1,73,12104,3
"Block Group 1, Census Tract 122, Jefferson County, Alabama",1548.0,63182.0,36098300.0,0.0,7.0,80.0,9.0,9.0,0.0,0.0,24.0,22.0,51.0,69.0,22.0,32.0,103.0,27.0,25.0,11.0,26.0,25.0,12.0,28.0,46.0,1511.0,11.0,0.0,0.0,0.0,0.0,26.0,16.0,332.0,130.0,66.0,19.0,614.0,934.0,1,73,12200,1
"Block Group 2, Census Tract 122, Jefferson County, Alabama",1685.0,67315.0,33593700.0,8.0,0.0,33.0,58.0,24.0,0.0,1.0,29.0,75.0,166.0,118.0,0.0,35.0,35.0,5.0,16.0,19.0,17.0,8.0,17.0,0.0,134.0,1062.0,455.0,34.0,0.0,0.0,6.0,128.0,8.0,504.0,75.0,67.0,49.0,1148.0,537.0,1,73,12200,2
"Block Group 1, Census Tract 123.02, Jefferson County, Alabama",768.0,52083.0,19329000.0,34.0,21.0,31.0,5.0,7.0,14.0,0.0,9.0,32.0,24.0,27.0,14.0,3.0,31.0,4.0,7.0,12.0,11.0,22.0,41.0,39.0,9.0,730.0,26.0,3.0,0.0,0.0,0.0,9.0,9.0,195.0,36.0,53.0,5.0,367.0,401.0,1,73,12302,1
