segment_id,Purpose,origin_zone,weekday,trips,service_days,policy_flexible,peak_time_bin,peak_time_share,active_time_bins,alternative_time_share_raw,average_alternative_shift_minutes_raw,expected_shift_potential_minutes_raw,temporal_flexibility_index_raw,meets_reliability_filter,temporal_eligible,alternative_time_share,average_alternative_shift_minutes,expected_shift_potential_minutes,temporal_flexibility_index,A_s,D_s_minutes,T_s,active_destination_zones,sum_squared_destination_shares,alternative_destination_count_raw,effective_destination_count_raw,geographical_flexibility_index_raw,dominant_destination_zone,dominant_destination_visits,dominant_destination_share,geographical_eligible,alternative_destination_count,effective_destination_count,geographical_flexibility_index,dominant_destination_zone_final,dominant_destination_visits_final,dominant_destination_share_final,G_s
Education | r29_c16 | Thursday,Education,r29_c16,Thursday,7,4,False,12:30-13:00,0.5714285714285714,2,0.4285714285714286,59.99999999999999,25.71428571428571,0.21428571428571427,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r29_c16 | Tuesday,Education,r29_c16,Tuesday,1,1,False,13:30-14:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r29_c16 | Wednesday,Education,r29_c16,Wednesday,7,4,False,12:30-13:00,0.42857142857142855,3,0.5714285714285714,67.5,38.57142857142857,0.3214285714285714,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r29_c17 | Friday,Education,r29_c17,Friday,2,1,False,11:00-11:30,0.5,2,0.5,30.0,15.0,0.125,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r29_c17 | Monday,Education,r29_c17,Monday,15,14,False,12:30-13:00,0.8,3,0.19999999999999996,30.000000000000007,6.0,0.05,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r29_c17 | Wednesday,Education,r29_c17,Wednesday,23,16,False,12:30-13:00,0.7391304347826086,2,0.26086956521739135,29.999999999999996,7.826086956521739,0.06521739130434782,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r30_c18 | Thursday,Education,r30_c18,Thursday,2,1,False,11:00-11:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r30_c19 | Monday,Education,r30_c19,Monday,20,13,False,14:30-15:00,0.65,3,0.35,30.000000000000004,10.5,0.0875,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r30_c19 | Tuesday,Education,r30_c19,Tuesday,1,1,False,14:30-15:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r30_c19 | Wednesday,Education,r30_c19,Wednesday,2,2,False,14:30-15:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r30_c21 | Friday,Education,r30_c21,Friday,1,1,False,11:00-11:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r30_c21 | Monday,Education,r30_c21,Monday,9,6,False,07:00-07:30,0.4444444444444444,3,0.5555555555555556,36.0,20.0,0.16666666666666666,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r30_c21 | Tuesday,Education,r30_c21,Tuesday,5,2,False,07:00-07:30,0.4,4,0.6,110.0,66.0,0.45,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r30_c21 | Wednesday,Education,r30_c21,Wednesday,8,4,False,07:30-08:00,0.875,2,0.125,30.0,3.75,0.03125,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r31_c19 | Friday,Education,r31_c19,Friday,1,1,False,12:00-12:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r32_c13 | Friday,Education,r32_c13,Friday,2,2,False,07:00-07:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r32_c13 | Monday,Education,r32_c13,Monday,23,16,False,07:00-07:30,1.0,1,0.0,,0.0,0.0,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r32_c13 | Thursday,Education,r32_c13,Thursday,33,23,False,07:00-07:30,0.9696969696969697,2,0.030303030303030276,30.00000000000003,0.9090909090909092,0.007575757575757577,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r32_c13 | Tuesday,Education,r32_c13,Tuesday,38,21,False,07:00-07:30,1.0,1,0.0,,0.0,0.0,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r32_c13 | Wednesday,Education,r32_c13,Wednesday,25,19,False,07:00-07:30,1.0,1,0.0,,0.0,0.0,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r32_c21 | Thursday,Education,r32_c21,Thursday,3,1,False,12:00-12:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r33_c13 | Thursday,Education,r33_c13,Thursday,2,2,False,09:30-10:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r33_c13 | Tuesday,Education,r33_c13,Tuesday,1,1,False,09:30-10:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r33_c16 | Thursday,Education,r33_c16,Thursday,64,42,False,09:00-09:30,0.65625,5,0.34375,66.81818181818181,22.96875,0.12890625,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r33_c16 | Tuesday,Education,r33_c16,Tuesday,56,40,False,09:00-09:30,0.7321428571428571,4,0.2678571428571429,81.99999999999999,21.964285714285715,0.11160714285714286,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r33_c24 | Tuesday,Education,r33_c24,Tuesday,4,1,False,07:00-07:30,0.5,3,0.5,45.0,22.5,0.1875,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r33_c24 | Wednesday,Education,r33_c24,Wednesday,2,1,False,07:00-07:30,0.5,2,0.5,60.0,30.0,0.25,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r34_c18 | Monday,Education,r34_c18,Monday,1,1,False,09:00-09:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r34_c18 | Wednesday,Education,r34_c18,Wednesday,2,1,False,09:00-09:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r34_c19 | Thursday,Education,r34_c19,Thursday,1,1,False,09:00-09:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r34_c19 | Tuesday,Education,r34_c19,Tuesday,8,4,False,10:30-11:00,0.375,4,0.625,48.0,30.0,0.25,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r35_c19 | Friday,Education,r35_c19,Friday,1,1,False,08:00-08:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r35_c20 | Thursday,Education,r35_c20,Thursday,1,1,False,15:30-16:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r35_c20 | Tuesday,Education,r35_c20,Tuesday,7,6,False,15:00-15:30,0.42857142857142855,3,0.5714285714285714,30.0,17.142857142857142,0.14285714285714285,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r35_c20 | Wednesday,Education,r35_c20,Wednesday,1,1,False,12:30-13:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r35_c23 | Friday,Education,r35_c23,Friday,7,1,False,11:30-12:00,0.42857142857142855,4,0.5714285714285714,37.50000000000001,21.42857142857143,0.17857142857142855,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r35_c26 | Thursday,Education,r35_c26,Thursday,12,10,False,07:30-08:00,0.5833333333333334,3,0.41666666666666663,36.0,15.0,0.125,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r35_c26 | Tuesday,Education,r35_c26,Tuesday,2,2,False,07:00-07:30,0.5,2,0.5,30.0,15.0,0.125,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r37_c16 | Friday,Education,r37_c16,Friday,27,20,False,08:00-08:30,0.8518518518518519,4,0.14814814814814814,45.0,6.666666666666666,0.05555555555555556,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r37_c16 | Monday,Education,r37_c16,Monday,27,19,False,08:00-08:30,0.7777777777777778,3,0.2222222222222222,30.0,6.666666666666666,0.05555555555555555,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r37_c16 | Wednesday,Education,r37_c16,Wednesday,33,22,False,08:00-08:30,0.7878787878787878,2,0.21212121212121215,29.999999999999996,6.363636363636364,0.05303030303030303,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Education | r41_c21 | Thursday,Education,r41_c21,Thursday,3,1,False,08:00-08:30,0.6666666666666666,2,0.33333333333333337,29.999999999999996,10.0,0.08333333333333333,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r10_c15 | Friday,Employment,r10_c15,Friday,13,11,False,09:00-09:30,0.8461538461538461,3,0.15384615384615385,45.0,6.923076923076923,0.057692307692307696,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r10_c15 | Monday,Employment,r10_c15,Monday,8,6,False,09:00-09:30,0.625,3,0.375,40.0,15.0,0.125,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r10_c15 | Thursday,Employment,r10_c15,Thursday,4,4,False,09:00-09:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r10_c15 | Tuesday,Employment,r10_c15,Tuesday,8,5,False,09:00-09:30,0.75,2,0.25,30.0,7.5,0.0625,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r10_c15 | Wednesday,Employment,r10_c15,Wednesday,11,11,False,09:00-09:30,0.7272727272727273,4,0.2727272727272727,130.0,35.45454545454545,0.13636363636363635,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r10_c18 | Friday,Employment,r10_c18,Friday,1,1,False,12:30-13:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r10_c18 | Monday,Employment,r10_c18,Monday,13,9,False,10:00-10:30,0.46153846153846156,5,0.5384615384615384,38.57142857142858,20.76923076923077,0.1730769230769231,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r10_c18 | Thursday,Employment,r10_c18,Thursday,11,11,False,10:00-10:30,0.45454545454545453,4,0.5454545454545454,60.000000000000014,32.727272727272734,0.25,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r10_c18 | Tuesday,Employment,r10_c18,Tuesday,17,13,False,10:00-10:30,0.5294117647058824,4,0.47058823529411764,60.00000000000001,28.23529411764706,0.22058823529411764,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r10_c18 | Wednesday,Employment,r10_c18,Wednesday,13,11,False,09:30-10:00,0.6153846153846154,2,0.3846153846153846,30.000000000000004,11.538461538461538,0.09615384615384616,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r11_c14 | Thursday,Employment,r11_c14,Thursday,2,1,False,10:00-10:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r12_c16 | Friday,Employment,r12_c16,Friday,21,17,False,09:30-10:00,0.9047619047619048,3,0.09523809523809523,44.99999999999999,4.285714285714285,0.035714285714285705,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r12_c16 | Monday,Employment,r12_c16,Monday,1,1,False,09:30-10:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r12_c16 | Thursday,Employment,r12_c16,Thursday,6,6,False,09:30-10:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r12_c16 | Tuesday,Employment,r12_c16,Tuesday,56,43,False,09:30-10:00,0.5178571428571429,4,0.4821428571428571,58.88888888888889,28.392857142857142,0.1607142857142857,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r12_c16 | Wednesday,Employment,r12_c16,Wednesday,62,43,False,09:00-09:30,0.532258064516129,3,0.467741935483871,32.06896551724138,15.0,0.125,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r13_c16 | Friday,Employment,r13_c16,Friday,63,53,False,09:30-10:00,0.9841269841269841,2,0.015873015873015928,29.999999999999893,0.47619047619047616,0.003968253968253968,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r13_c16 | Monday,Employment,r13_c16,Monday,61,52,False,09:30-10:00,0.8852459016393442,5,0.11475409836065575,77.14285714285714,8.852459016393443,0.06147540983606557,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r13_c16 | Tuesday,Employment,r13_c16,Tuesday,57,52,False,09:30-10:00,0.9649122807017544,3,0.03508771929824561,75.00000000000001,2.6315789473684212,0.021929824561403508,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r13_c22 | Friday,Employment,r13_c22,Friday,2,1,False,08:00-08:30,0.5,2,0.5,60.0,30.0,0.25,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r14_c24 | Monday,Employment,r14_c24,Monday,1,1,False,09:30-10:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r15_c15 | Thursday,Employment,r15_c15,Thursday,14,8,False,14:00-14:30,0.42857142857142855,4,0.5714285714285714,63.75000000000001,36.42857142857143,0.30357142857142855,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r16_c16 | Friday,Employment,r16_c16,Friday,82,48,False,11:00-11:30,0.43902439024390244,10,0.5609756097560976,156.52173913043475,87.80487804878048,0.40853658536585363,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r16_c16 | Monday,Employment,r16_c16,Monday,60,40,False,11:00-11:30,0.6,5,0.4,42.5,17.0,0.125,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r16_c16 | Thursday,Employment,r16_c16,Thursday,12,9,False,15:00-15:30,0.6666666666666666,4,0.33333333333333337,119.99999999999999,40.0,0.29166666666666663,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r16_c16 | Tuesday,Employment,r16_c16,Tuesday,64,44,False,15:00-15:30,0.859375,5,0.140625,56.666666666666664,7.96875,0.05078125,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r16_c16 | Wednesday,Employment,r16_c16,Wednesday,91,44,False,15:00-15:30,0.5714285714285714,8,0.4285714285714286,198.46153846153842,85.05494505494505,0.37912087912087916,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r16_c29 | Monday,Employment,r16_c29,Monday,3,1,False,12:30-13:00,0.6666666666666666,2,0.33333333333333337,29.999999999999996,10.0,0.08333333333333333,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r17_c16 | Friday,Employment,r17_c16,Friday,166,53,False,14:00-14:30,0.6746987951807228,5,0.32530120481927716,33.88888888888888,11.024096385542167,0.09186746987951808,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r17_c16 | Monday,Employment,r17_c16,Monday,94,51,False,14:00-14:30,0.648936170212766,3,0.35106382978723405,30.90909090909091,10.851063829787234,0.09042553191489361,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r17_c16 | Thursday,Employment,r17_c16,Thursday,118,52,False,14:00-14:30,0.5508474576271186,5,0.4491525423728814,32.264150943396224,14.491525423728813,0.12076271186440678,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r17_c16 | Tuesday,Employment,r17_c16,Tuesday,88,52,False,14:00-14:30,0.625,4,0.375,33.63636363636364,12.613636363636365,0.10511363636363635,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r17_c16 | Wednesday,Employment,r17_c16,Wednesday,135,52,False,14:00-14:30,0.5185185185185185,8,0.4814814814814815,100.15384615384615,48.22222222222222,0.39814814814814814,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r17_c18 | Friday,Employment,r17_c18,Friday,4,3,False,07:30-08:00,0.25,4,0.75,60.0,45.0,0.375,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r17_c18 | Thursday,Employment,r17_c18,Thursday,29,10,False,08:00-08:30,0.4827586206896552,6,0.5172413793103448,72.0,37.241379310344826,0.1896551724137931,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r17_c18 | Tuesday,Employment,r17_c18,Tuesday,17,7,False,08:00-08:30,0.29411764705882354,5,0.7058823529411764,50.00000000000001,35.294117647058826,0.29411764705882354,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r17_c18 | Wednesday,Employment,r17_c18,Wednesday,13,9,False,07:30-08:00,0.46153846153846156,3,0.5384615384615384,30.0,16.153846153846153,0.13461538461538464,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r17_c19 | Friday,Employment,r17_c19,Friday,66,53,False,08:00-08:30,0.9545454545454546,2,0.045454545454545414,30.00000000000003,1.3636363636363638,0.011363636363636364,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r17_c19 | Monday,Employment,r17_c19,Monday,9,8,False,08:00-08:30,0.8888888888888888,2,0.11111111111111116,29.999999999999986,3.333333333333333,0.027777777777777776,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r17_c19 | Wednesday,Employment,r17_c19,Wednesday,78,52,False,08:00-08:30,0.9230769230769231,4,0.07692307692307687,35.00000000000003,2.6923076923076925,0.022435897435897433,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r18_c17 | Friday,Employment,r18_c17,Friday,31,18,False,09:00-09:30,0.5161290322580645,9,0.4838709677419355,68.0,32.903225806451616,0.24193548387096775,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r18_c17 | Monday,Employment,r18_c17,Monday,15,9,False,10:00-10:30,0.3333333333333333,6,0.6666666666666667,50.99999999999999,34.0,0.2833333333333333,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r18_c17 | Wednesday,Employment,r18_c17,Wednesday,28,18,False,09:00-09:30,0.5,6,0.5,49.28571428571429,24.642857142857146,0.20535714285714282,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r19_c12 | Thursday,Employment,r19_c12,Thursday,67,51,False,10:00-10:30,0.8805970149253731,4,0.11940298507462688,63.749999999999986,7.611940298507462,0.055970149253731345,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r19_c12 | Tuesday,Employment,r19_c12,Tuesday,64,52,False,10:00-10:30,0.9375,3,0.0625,60.0,3.75,0.02734375,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r19_c16 | Tuesday,Employment,r19_c16,Tuesday,3,1,False,12:30-13:00,0.6666666666666666,2,0.33333333333333337,89.99999999999999,30.0,0.25,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r19_c16 | Wednesday,Employment,r19_c16,Wednesday,1,1,False,12:00-12:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r20_c16 | Friday,Employment,r20_c16,Friday,14,13,False,07:30-08:00,1.0,1,0.0,,0.0,0.0,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r20_c16 | Monday,Employment,r20_c16,Monday,16,11,False,07:30-08:00,0.8125,2,0.1875,30.0,5.625,0.046875,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r20_c16 | Thursday,Employment,r20_c16,Thursday,25,24,False,07:30-08:00,1.0,1,0.0,,0.0,0.0,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r20_c16 | Tuesday,Employment,r20_c16,Tuesday,35,31,False,07:30-08:00,0.8857142857142857,2,0.11428571428571432,29.99999999999999,3.4285714285714284,0.02857142857142857,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r20_c16 | Wednesday,Employment,r20_c16,Wednesday,23,21,False,07:30-08:00,0.9565217391304348,2,0.04347826086956519,30.00000000000002,1.3043478260869565,0.010869565217391304,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r20_c17 | Friday,Employment,r20_c17,Friday,11,9,False,12:30-13:00,0.2727272727272727,5,0.7272727272727273,56.24999999999999,40.90909090909091,0.34090909090909094,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r20_c17 | Monday,Employment,r20_c17,Monday,9,5,False,14:00-14:30,0.4444444444444444,4,0.5555555555555556,72.0,40.0,0.3333333333333333,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r20_c17 | Thursday,Employment,r20_c17,Thursday,5,3,False,13:30-14:00,0.6,3,0.4,45.0,18.0,0.15000000000000002,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r20_c17 | Tuesday,Employment,r20_c17,Tuesday,11,3,False,13:30-14:00,0.2727272727272727,5,0.7272727272727273,45.0,32.72727272727273,0.2727272727272727,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r20_c17 | Wednesday,Employment,r20_c17,Wednesday,13,8,False,14:00-14:30,0.38461538461538464,5,0.6153846153846154,86.25,53.07692307692308,0.4423076923076923,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r20_c22 | Monday,Employment,r20_c22,Monday,63,43,False,10:00-10:30,0.9682539682539683,3,0.031746031746031744,120.0,3.8095238095238093,0.023809523809523808,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r20_c22 | Thursday,Employment,r20_c22,Thursday,3,1,False,07:00-07:30,0.3333333333333333,3,0.6666666666666667,164.99999999999997,110.0,0.6666666666666666,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r20_c22 | Tuesday,Employment,r20_c22,Tuesday,2,2,False,10:00-10:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r20_c22 | Wednesday,Employment,r20_c22,Wednesday,67,46,False,10:00-10:30,1.0,1,0.0,,0.0,0.0,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c15 | Friday,Employment,r21_c15,Friday,1,1,False,09:00-09:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c15 | Thursday,Employment,r21_c15,Thursday,5,5,False,09:00-09:30,0.6,2,0.4,60.0,24.0,0.2,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c15 | Wednesday,Employment,r21_c15,Wednesday,4,3,False,10:00-10:30,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c17 | Friday,Employment,r21_c17,Friday,14,12,False,13:30-14:00,0.8571428571428571,2,0.1428571428571429,29.99999999999999,4.285714285714286,0.03571428571428571,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c17 | Monday,Employment,r21_c17,Monday,24,13,False,15:00-15:30,0.625,4,0.375,33.333333333333336,12.5,0.10416666666666667,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c17 | Thursday,Employment,r21_c17,Thursday,134,51,False,13:00-13:30,0.417910447761194,7,0.582089552238806,63.46153846153846,36.940298507462686,0.2966417910447761,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c17 | Tuesday,Employment,r21_c17,Tuesday,173,51,False,13:00-13:30,0.37572254335260113,7,0.6242774566473989,73.05555555555557,45.60693641618498,0.3569364161849711,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c17 | Wednesday,Employment,r21_c17,Wednesday,58,30,False,15:00-15:30,0.3793103448275862,7,0.6206896551724138,68.33333333333333,42.41379310344828,0.3232758620689655,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c23 | Monday,Employment,r21_c23,Monday,58,42,False,15:30-16:00,0.7931034482758621,2,0.2068965517241379,30.000000000000004,6.206896551724138,0.05172413793103448,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c23 | Tuesday,Employment,r21_c23,Tuesday,2,2,False,15:30-16:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c23 | Wednesday,Employment,r21_c23,Wednesday,69,45,False,15:30-16:00,0.7681159420289855,4,0.23188405797101452,33.74999999999999,7.826086956521739,0.06521739130434782,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c9 | Friday,Employment,r21_c9,Friday,7,4,False,15:30-16:00,0.42857142857142855,4,0.5714285714285714,37.5,21.428571428571427,0.17857142857142855,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c9 | Monday,Employment,r21_c9,Monday,13,9,False,14:30-15:00,0.7692307692307693,4,0.23076923076923073,60.000000000000014,13.846153846153847,0.11538461538461539,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c9 | Thursday,Employment,r21_c9,Thursday,64,23,False,15:30-16:00,0.5,7,0.5,51.5625,25.78125,0.19140625,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c9 | Tuesday,Employment,r21_c9,Tuesday,41,24,False,15:30-16:00,0.7073170731707317,4,0.29268292682926833,39.99999999999999,11.707317073170731,0.0975609756097561,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r21_c9 | Wednesday,Employment,r21_c9,Wednesday,31,14,False,15:30-16:00,0.6129032258064516,6,0.3870967741935484,47.50000000000001,18.38709677419355,0.15322580645161288,True,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r22_c14 | Friday,Employment,r22_c14,Friday,9,6,False,15:30-16:00,0.5555555555555556,4,0.4444444444444444,195.0,86.66666666666666,0.2777777777777778,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r22_c14 | Monday,Employment,r22_c14,Monday,5,4,False,15:30-16:00,0.8,2,0.19999999999999996,30.000000000000007,6.0,0.05,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r22_c14 | Thursday,Employment,r22_c14,Thursday,5,5,False,15:30-16:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r22_c14 | Tuesday,Employment,r22_c14,Tuesday,8,6,False,15:30-16:00,1.0,1,0.0,,0.0,0.0,False,False,,,,,,,,,,,,,,,,False,,,,,,,
Employment | r22_c14 | Wednesday,Employment,r22_c14,Wednesday,3,1,False,12:30-13:00,0.6666666666666666,2,0.33333333333333337,29.999999999999996,10.0,0.08333333333333333,False,False,,,,,,,,,,,,,,,,False,,,,,,,
